key_id,goal_id,tournament_id,tournament_name,match_id,match_name,match_date,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,player_team_name,minute_regulation,match_period
448,G-0448,WC-1954,1954 FIFA World Cup,M-1954-26,West Germany v Hungary,1954-07-04,T-82,West Germany,DEU,1,0,P-01070,Morlock,Max,West Germany,10,first half
449,G-0449,WC-1954,1954 FIFA World Cup,M-1954-26,West Germany v Hungary,1954-07-04,T-82,West Germany,DEU,1,0,P-08148,Rahn,Helmut,West Germany,18,first half
450,G-0450,WC-1954,1954 FIFA World Cup,M-1954-26,West Germany v Hungary,1954-07-04,T-82,West Germany,DEU,1,0,P-08148,Rahn,Helmut,West Germany,84,second half
451,G-0451,WC-1954,1954 FIFA World Cup,M-1954-26,West Germany v Hungary,1954-07-04,T-34,Hungary,HUN,0,1,P-03793,Puskás,Ferenc,Hungary,6,first half
452,G-0452,WC-1954,1954 FIFA World Cup,M-1954-26,West Germany v Hungary,1954-07-04,T-34,Hungary,HUN,0,1,P-00157,Czibor,Zoltán,Hungary,8,first half
453,G-0453,WC-1958,1958 FIFA World Cup,M-1958-01,Sweden v Mexico,1958-06-08,T-71,Sweden,SWE,1,0,P-06078,Simonsson,Agne,Sweden,17,first half
454,G-0454,WC-1958,1958 FIFA World Cup,M-1958-01,Sweden v Mexico,1958-06-08,T-71,Sweden,SWE,1,0,P-06078,Simonsson,Agne,Sweden,64,second half
455,G-0455,WC-1958,1958 FIFA World Cup,M-1958-01,Sweden v Mexico,1958-06-08,T-71,Sweden,SWE,1,0,P-04687,Liedholm,Nils,Sweden,57,second half
456,G-0456,WC-1958,1958 FIFA World Cup,M-1958-02,Argentina v West Germany,1958-06-08,T-03,Argentina,ARG,1,0,P-00334,Corbatta,Oreste,Argentina,3,first half
457,G-0457,WC-1958,1958 FIFA World Cup,M-1958-02,Argentina v West Germany,1958-06-08,T-82,West Germany,DEU,0,1,P-08148,Rahn,Helmut,West Germany,32,first half
458,G-0458,WC-1958,1958 FIFA World Cup,M-1958-02,Argentina v West Germany,1958-06-08,T-82,West Germany,DEU,0,1,P-08148,Rahn,Helmut,West Germany,79,second half
459,G-0459,WC-1958,1958 FIFA World Cup,M-1958-02,Argentina v West Germany,1958-06-08,T-82,West Germany,DEU,0,1,P-04896,Seeler,Uwe,West Germany,42,first half
460,G-0460,WC-1958,1958 FIFA World Cup,M-1958-03,Northern Ireland v Czechoslovakia,1958-06-08,T-50,Northern Ireland,NIR,1,0,P-03481,Cush,Wilbur,Northern Ireland,21,first half
461,G-0461,WC-1958,1958 FIFA World Cup,M-1958-04,France v Paraguay,1958-06-08,T-28,France,FRA,1,0,P-00643,Fontaine,Just,France,24,first half
462,G-0462,WC-1958,1958 FIFA World Cup,M-1958-04,France v Paraguay,1958-06-08,T-28,France,FRA,1,0,P-00643,Fontaine,Just,France,30,first half
463,G-0463,WC-1958,1958 FIFA World Cup,M-1958-04,France v Paraguay,1958-06-08,T-28,France,FRA,1,0,P-00643,Fontaine,Just,France,67,second half
464,G-0464,WC-1958,1958 FIFA World Cup,M-1958-04,France v Paraguay,1958-06-08,T-28,France,FRA,1,0,P-09663,Piantoni,Roger,France,52,second half
465,G-0465,WC-1958,1958 FIFA World Cup,M-1958-04,France v Paraguay,1958-06-08,T-28,France,FRA,1,0,P-01776,Wisnieski,Maryan,France,61,second half
466,G-0466,WC-1958,1958 FIFA World Cup,M-1958-04,France v Paraguay,1958-06-08,T-28,France,FRA,1,0,P-07100,Kopa,Raymond,France,70,second half
467,G-0467,WC-1958,1958 FIFA World Cup,M-1958-04,France v Paraguay,1958-06-08,T-28,France,FRA,1,0,P-08257,Vincent,Jean,France,83,second half
468,G-0468,WC-1958,1958 FIFA World Cup,M-1958-04,France v Paraguay,1958-06-08,T-53,Paraguay,PRY,0,1,P-07891,Amarilla,Florencio,Paraguay,20,first half
469,G-0469,WC-1958,1958 FIFA World Cup,M-1958-04,France v Paraguay,1958-06-08,T-53,Paraguay,PRY,0,1,P-07891,Amarilla,Florencio,Paraguay,44,first half
470,G-0470,WC-1958,1958 FIFA World Cup,M-1958-04,France v Paraguay,1958-06-08,T-53,Paraguay,PRY,0,1,P-00859,Romero,Jorge Lino,Paraguay,50,second half
471,G-0471,WC-1958,1958 FIFA World Cup,M-1958-05,Yugoslavia v Scotland,1958-06-08,T-83,Yugoslavia,YUG,1,0,P-00722,Petaković,Aleksandar,Yugoslavia,6,first half
472,G-0472,WC-1958,1958 FIFA World Cup,M-1958-05,Yugoslavia v Scotland,1958-06-08,T-61,Scotland,SCO,0,1,P-07617,Murray,Jimmy,Scotland,49,second half
473,G-0473,WC-1958,1958 FIFA World Cup,M-1958-06,Hungary v Wales,1958-06-08,T-34,Hungary,HUN,1,0,P-00610,Bozsik,József,Hungary,5,first half
474,G-0474,WC-1958,1958 FIFA World Cup,M-1958-06,Hungary v Wales,1958-06-08,T-81,Wales,WAL,0,1,P-04850,Charles,John,Wales,27,first half
475,G-0475,WC-1958,1958 FIFA World Cup,M-1958-07,Brazil v Austria,1958-06-08,T-09,Brazil,BRA,1,0,P-04236,Altafini,José,Brazil,37,first half
476,G-0476,WC-1958,1958 FIFA World Cup,M-1958-07,Brazil v Austria,1958-06-08,T-09,Brazil,BRA,1,0,P-04236,Altafini,José,Brazil,85,second half
477,G-0477,WC-1958,1958 FIFA World Cup,M-1958-07,Brazil v Austria,1958-06-08,T-09,Brazil,BRA,1,0,P-04894,Santos,Nílton,Brazil,50,second half
478,G-0478,WC-1958,1958 FIFA World Cup,M-1958-08,Soviet Union v England,1958-06-08,T-69,Soviet Union,SUN,1,0,P-06130,Simonyan,Nikita,Soviet Union,13,first half
479,G-0479,WC-1958,1958 FIFA World Cup,M-1958-08,Soviet Union v England,1958-06-08,T-69,Soviet Union,SUN,1,0,P-06857,Ivanov,Aleksandr,Soviet Union,56,second half
480,G-0480,WC-1958,1958 FIFA World Cup,M-1958-08,Soviet Union v England,1958-06-08,T-27,England,ENG,0,1,P-07851,Kevan,Derek,England,66,second half
481,G-0481,WC-1958,1958 FIFA World Cup,M-1958-08,Soviet Union v England,1958-06-08,T-27,England,ENG,0,1,P-03077,Finney,Tom,England,85,second half
482,G-0482,WC-1958,1958 FIFA World Cup,M-1958-09,Argentina v Northern Ireland,1958-06-11,T-03,Argentina,ARG,1,0,P-00334,Corbatta,Oreste,Argentina,37,first half
483,G-0483,WC-1958,1958 FIFA World Cup,M-1958-09,Argentina v Northern Ireland,1958-06-11,T-03,Argentina,ARG,1,0,P-04327,Menéndez,Norberto,Argentina,56,second half
484,G-0484,WC-1958,1958 FIFA World Cup,M-1958-09,Argentina v Northern Ireland,1958-06-11,T-03,Argentina,ARG,1,0,P-02403,Avio,Ludovico,Argentina,60,second half
485,G-0485,WC-1958,1958 FIFA World Cup,M-1958-09,Argentina v Northern Ireland,1958-06-11,T-50,Northern Ireland,NIR,0,1,P-09662,McParland,Peter,Northern Ireland,4,first half
486,G-0486,WC-1958,1958 FIFA World Cup,M-1958-10,West Germany v Czechoslovakia,1958-06-11,T-82,West Germany,DEU,1,0,P-09457,Schäfer,Hans,West Germany,60,second half
487,G-0487,WC-1958,1958 FIFA World Cup,M-1958-10,West Germany v Czechoslovakia,1958-06-11,T-82,West Germany,DEU,1,0,P-08148,Rahn,Helmut,West Germany,71,second half
488,G-0488,WC-1958,1958 FIFA World Cup,M-1958-10,West Germany v Czechoslovakia,1958-06-11,T-20,Czechoslovakia,CSK,0,1,P-03577,Dvořák,Milan,Czechoslovakia,24,first half
489,G-0489,WC-1958,1958 FIFA World Cup,M-1958-10,West Germany v Czechoslovakia,1958-06-11,T-20,Czechoslovakia,CSK,0,1,P-00033,Zikán,Zdeněk,Czechoslovakia,42,first half
490,G-0490,WC-1958,1958 FIFA World Cup,M-1958-11,Paraguay v Scotland,1958-06-11,T-53,Paraguay,PRY,1,0,P-09997,Agüero,Juan Bautista,Paraguay,4,first half
491,G-0491,WC-1958,1958 FIFA World Cup,M-1958-11,Paraguay v Scotland,1958-06-11,T-53,Paraguay,PRY,1,0,P-08154,Ré,Cayetano,Paraguay,45,first half
492,G-0492,WC-1958,1958 FIFA World Cup,M-1958-11,Paraguay v Scotland,1958-06-11,T-53,Paraguay,PRY,1,0,P-08476,Parodi,José,Paraguay,73,second half
493,G-0493,WC-1958,1958 FIFA World Cup,M-1958-11,Paraguay v Scotland,1958-06-11,T-61,Scotland,SCO,0,1,P-06392,Mudie,Jackie,Scotland,24,first half
494,G-0494,WC-1958,1958 FIFA World Cup,M-1958-11,Paraguay v Scotland,1958-06-11,T-61,Scotland,SCO,0,1,P-09698,Collins,Bobby,Scotland,74,second half
495,G-0495,WC-1958,1958 FIFA World Cup,M-1958-12,Yugoslavia v France,1958-06-11,T-83,Yugoslavia,YUG,1,0,P-00722,Petaković,Aleksandar,Yugoslavia,16,first half
496,G-0496,WC-1958,1958 FIFA World Cup,M-1958-12,Yugoslavia v France,1958-06-11,T-83,Yugoslavia,YUG,1,0,P-00923,Veselinović,Todor,Yugoslavia,63,second half
497,G-0497,WC-1958,1958 FIFA World Cup,M-1958-12,Yugoslavia v France,1958-06-11,T-83,Yugoslavia,YUG,1,0,P-00923,Veselinović,Todor,Yugoslavia,88,second half
498,G-0498,WC-1958,1958 FIFA World Cup,M-1958-12,Yugoslavia v France,1958-06-11,T-28,France,FRA,0,1,P-00643,Fontaine,Just,France,4,first half
499,G-0499,WC-1958,1958 FIFA World Cup,M-1958-12,Yugoslavia v France,1958-06-11,T-28,France,FRA,0,1,P-00643,Fontaine,Just,France,85,second half
500,G-0500,WC-1958,1958 FIFA World Cup,M-1958-13,Mexico v Wales,1958-06-11,T-44,Mexico,MEX,1,0,P-04263,Belmonte,Jaime,Mexico,89,second half
501,G-0501,WC-1958,1958 FIFA World Cup,M-1958-13,Mexico v Wales,1958-06-11,T-81,Wales,WAL,0,1,P-06738,Allchurch,Ivor,Wales,32,first half
502,G-0502,WC-1958,1958 FIFA World Cup,M-1958-15,Soviet Union v Austria,1958-06-11,T-69,Soviet Union,SUN,1,0,P-05753,Ilyin,Anatoli,Soviet Union,15,first half
503,G-0503,WC-1958,1958 FIFA World Cup,M-1958-15,Soviet Union v Austria,1958-06-11,T-69,Soviet Union,SUN,1,0,P-03508,Ivanov,Valentin,Soviet Union,62,second half
504,G-0504,WC-1958,1958 FIFA World Cup,M-1958-16,Sweden v Hungary,1958-06-12,T-71,Sweden,SWE,1,0,P-06276,Hamrin,Kurt,Sweden,34,first half
505,G-0505,WC-1958,1958 FIFA World Cup,M-1958-16,Sweden v Hungary,1958-06-12,T-71,Sweden,SWE,1,0,P-06276,Hamrin,Kurt,Sweden,55,second half
506,G-0506,WC-1958,1958 FIFA World Cup,M-1958-16,Sweden v Hungary,1958-06-12,T-34,Hungary,HUN,0,1,P-03393,Tichy,Lajos,Hungary,77,second half
507,G-0507,WC-1958,1958 FIFA World Cup,M-1958-18,Czechoslovakia v Argentina,1958-06-15,T-20,Czechoslovakia,CSK,1,0,P-03577,Dvořák,Milan,Czechoslovakia,8,first half
508,G-0508,WC-1958,1958 FIFA World Cup,M-1958-18,Czechoslovakia v Argentina,1958-06-15,T-20,Czechoslovakia,CSK,1,0,P-00033,Zikán,Zdeněk,Czechoslovakia,17,first half
509,G-0509,WC-1958,1958 FIFA World Cup,M-1958-18,Czechoslovakia v Argentina,1958-06-15,T-20,Czechoslovakia,CSK,1,0,P-00033,Zikán,Zdeněk,Czechoslovakia,40,first half
510,G-0510,WC-1958,1958 FIFA World Cup,M-1958-18,Czechoslovakia v Argentina,1958-06-15,T-20,Czechoslovakia,CSK,1,0,P-00884,Feureisl,Jiří,Czechoslovakia,69,second half
511,G-0511,WC-1958,1958 FIFA World Cup,M-1958-18,Czechoslovakia v Argentina,1958-06-15,T-20,Czechoslovakia,CSK,1,0,P-05314,Hovorka,Václav,Czechoslovakia,82,second half
512,G-0512,WC-1958,1958 FIFA World Cup,M-1958-18,Czechoslovakia v Argentina,1958-06-15,T-20,Czechoslovakia,CSK,1,0,P-05314,Hovorka,Václav,Czechoslovakia,89,second half
513,G-0513,WC-1958,1958 FIFA World Cup,M-1958-18,Czechoslovakia v Argentina,1958-06-15,T-03,Argentina,ARG,0,1,P-00334,Corbatta,Oreste,Argentina,65,second half
514,G-0514,WC-1958,1958 FIFA World Cup,M-1958-19,West Germany v Northern Ireland,1958-06-15,T-82,West Germany,DEU,1,0,P-08148,Rahn,Helmut,West Germany,20,first half
515,G-0515,WC-1958,1958 FIFA World Cup,M-1958-19,West Germany v Northern Ireland,1958-06-15,T-82,West Germany,DEU,1,0,P-04896,Seeler,Uwe,West Germany,78,second half
516,G-0516,WC-1958,1958 FIFA World Cup,M-1958-19,West Germany v Northern Ireland,1958-06-15,T-50,Northern Ireland,NIR,0,1,P-09662,McParland,Peter,Northern Ireland,18,first half
517,G-0517,WC-1958,1958 FIFA World Cup,M-1958-19,West Germany v Northern Ireland,1958-06-15,T-50,Northern Ireland,NIR,0,1,P-09662,McParland,Peter,Northern Ireland,60,second half
518,G-0518,WC-1958,1958 FIFA World Cup,M-1958-20,France v Scotland,1958-06-15,T-28,France,FRA,1,0,P-07100,Kopa,Raymond,France,22,first half
519,G-0519,WC-1958,1958 FIFA World Cup,M-1958-20,France v Scotland,1958-06-15,T-28,France,FRA,1,0,P-00643,Fontaine,Just,France,44,first half
520,G-0520,WC-1958,1958 FIFA World Cup,M-1958-20,France v Scotland,1958-06-15,T-61,Scotland,SCO,0,1,P-03076,Baird,Sammy,Scotland,58,second half
521,G-0521,WC-1958,1958 FIFA World Cup,M-1958-21,Paraguay v Yugoslavia,1958-06-15,T-53,Paraguay,PRY,1,0,P-08476,Parodi,José,Paraguay,20,first half
522,G-0522,WC-1958,1958 FIFA World Cup,M-1958-21,Paraguay v Yugoslavia,1958-06-15,T-53,Paraguay,PRY,1,0,P-09997,Agüero,Juan Bautista,Paraguay,52,second half
523,G-0523,WC-1958,1958 FIFA World Cup,M-1958-21,Paraguay v Yugoslavia,1958-06-15,T-53,Paraguay,PRY,1,0,P-00859,Romero,Jorge Lino,Paraguay,80,second half
524,G-0524,WC-1958,1958 FIFA World Cup,M-1958-21,Paraguay v Yugoslavia,1958-06-15,T-83,Yugoslavia,YUG,0,1,P-00185,Ognjanović,Radivoje,Yugoslavia,18,first half
525,G-0525,WC-1958,1958 FIFA World Cup,M-1958-21,Paraguay v Yugoslavia,1958-06-15,T-83,Yugoslavia,YUG,0,1,P-00923,Veselinović,Todor,Yugoslavia,21,first half
526,G-0526,WC-1958,1958 FIFA World Cup,M-1958-21,Paraguay v Yugoslavia,1958-06-15,T-83,Yugoslavia,YUG,0,1,P-00476,Rajkov,Zdravko,Yugoslavia,73,second half
527,G-0527,WC-1958,1958 FIFA World Cup,M-1958-22,Hungary v Mexico,1958-06-15,T-34,Hungary,HUN,1,0,P-03393,Tichy,Lajos,Hungary,19,first half
528,G-0528,WC-1958,1958 FIFA World Cup,M-1958-22,Hungary v Mexico,1958-06-15,T-34,Hungary,HUN,1,0,P-03393,Tichy,Lajos,Hungary,46,second half
529,G-0529,WC-1958,1958 FIFA World Cup,M-1958-22,Hungary v Mexico,1958-06-15,T-34,Hungary,HUN,1,0,P-05727,Sándor,Károly,Hungary,54,second half
530,G-0530,WC-1958,1958 FIFA World Cup,M-1958-22,Hungary v Mexico,1958-06-15,T-34,Hungary,HUN,1,0,P-06412,Bencsics,József,Hungary,69,second half
531,G-0531,WC-1958,1958 FIFA World Cup,M-1958-23,Brazil v Soviet Union,1958-06-15,T-09,Brazil,BRA,1,0,P-01219,Vavá,not applicable,Brazil,3,first half
532,G-0532,WC-1958,1958 FIFA World Cup,M-1958-23,Brazil v Soviet Union,1958-06-15,T-09,Brazil,BRA,1,0,P-01219,Vavá,not applicable,Brazil,77,second half
533,G-0533,WC-1958,1958 FIFA World Cup,M-1958-24,England v Austria,1958-06-15,T-27,England,ENG,1,0,P-06181,Haynes,Johnny,England,56,second half
534,G-0534,WC-1958,1958 FIFA World Cup,M-1958-24,England v Austria,1958-06-15,T-27,England,ENG,1,0,P-07851,Kevan,Derek,England,74,second half
535,G-0535,WC-1958,1958 FIFA World Cup,M-1958-24,England v Austria,1958-06-15,T-05,Austria,AUT,0,1,P-04528,Koller,Karl,Austria,15,first half
536,G-0536,WC-1958,1958 FIFA World Cup,M-1958-24,England v Austria,1958-06-15,T-05,Austria,AUT,0,1,P-01034,Körner,Alfred,Austria,71,second half
537,G-0537,WC-1958,1958 FIFA World Cup,M-1958-25,Northern Ireland v Czechoslovakia,1958-06-17,T-50,Northern Ireland,NIR,1,0,P-09662,McParland,Peter,Northern Ireland,44,first half
538,G-0538,WC-1958,1958 FIFA World Cup,M-1958-25,Northern Ireland v Czechoslovakia,1958-06-17,T-50,Northern Ireland,NIR,1,0,P-09662,McParland,Peter,Northern Ireland,97,"extra time, first half"
539,G-0539,WC-1958,1958 FIFA World Cup,M-1958-25,Northern Ireland v Czechoslovakia,1958-06-17,T-20,Czechoslovakia,CSK,0,1,P-00033,Zikán,Zdeněk,Czechoslovakia,18,first half
540,G-0540,WC-1958,1958 FIFA World Cup,M-1958-26,Wales v Hungary,1958-06-17,T-81,Wales,WAL,1,0,P-06738,Allchurch,Ivor,Wales,55,second half
541,G-0541,WC-1958,1958 FIFA World Cup,M-1958-26,Wales v Hungary,1958-06-17,T-81,Wales,WAL,1,0,P-07511,Medwin,Terry,Wales,76,second half
542,G-0542,WC-1958,1958 FIFA World Cup,M-1958-26,Wales v Hungary,1958-06-17,T-34,Hungary,HUN,0,1,P-03393,Tichy,Lajos,Hungary,33,first half
543,G-0543,WC-1958,1958 FIFA World Cup,M-1958-27,Soviet Union v England,1958-06-17,T-69,Soviet Union,SUN,1,0,P-05753,Ilyin,Anatoli,Soviet Union,69,second half
544,G-0544,WC-1958,1958 FIFA World Cup,M-1958-28,Brazil v Wales,1958-06-19,T-09,Brazil,BRA,1,0,P-03795,Pelé,not applicable,Brazil,66,second half
545,G-0545,WC-1958,1958 FIFA World Cup,M-1958-29,France v Northern Ireland,1958-06-19,T-28,France,FRA,1,0,P-01776,Wisnieski,Maryan,France,44,first half
546,G-0546,WC-1958,1958 FIFA World Cup,M-1958-29,France v Northern Ireland,1958-06-19,T-28,France,FRA,1,0,P-00643,Fontaine,Just,France,55,second half
547,G-0547,WC-1958,1958 FIFA World Cup,M-1958-29,France v Northern Ireland,1958-06-19,T-28,France,FRA,1,0,P-00643,Fontaine,Just,France,63,second half
548,G-0548,WC-1958,1958 FIFA World Cup,M-1958-29,France v Northern Ireland,1958-06-19,T-28,France,FRA,1,0,P-09663,Piantoni,Roger,France,68,second half
549,G-0549,WC-1958,1958 FIFA World Cup,M-1958-30,Sweden v Soviet Union,1958-06-19,T-71,Sweden,SWE,1,0,P-06276,Hamrin,Kurt,Sweden,49,second half
550,G-0550,WC-1958,1958 FIFA World Cup,M-1958-30,Sweden v Soviet Union,1958-06-19,T-71,Sweden,SWE,1,0,P-06078,Simonsson,Agne,Sweden,88,second half
551,G-0551,WC-1958,1958 FIFA World Cup,M-1958-31,West Germany v Yugoslavia,1958-06-19,T-82,West Germany,DEU,1,0,P-08148,Rahn,Helmut,West Germany,12,first half
552,G-0552,WC-1958,1958 FIFA World Cup,M-1958-32,Brazil v France,1958-06-24,T-09,Brazil,BRA,1,0,P-01219,Vavá,not applicable,Brazil,2,first half
553,G-0553,WC-1958,1958 FIFA World Cup,M-1958-32,Brazil v France,1958-06-24,T-09,Brazil,BRA,1,0,P-09343,Didi,not applicable,Brazil,39,first half
554,G-0554,WC-1958,1958 FIFA World Cup,M-1958-32,Brazil v France,1958-06-24,T-09,Brazil,BRA,1,0,P-03795,Pelé,not applicable,Brazil,52,second half
555,G-0555,WC-1958,1958 FIFA World Cup,M-1958-32,Brazil v France,1958-06-24,T-09,Brazil,BRA,1,0,P-03795,Pelé,not applicable,Brazil,64,second half
556,G-0556,WC-1958,1958 FIFA World Cup,M-1958-32,Brazil v France,1958-06-24,T-09,Brazil,BRA,1,0,P-03795,Pelé,not applicable,Brazil,75,second half
557,G-0557,WC-1958,1958 FIFA World Cup,M-1958-32,Brazil v France,1958-06-24,T-28,France,FRA,0,1,P-00643,Fontaine,Just,France,9,first half
558,G-0558,WC-1958,1958 FIFA World Cup,M-1958-32,Brazil v France,1958-06-24,T-28,France,FRA,0,1,P-09663,Piantoni,Roger,France,83,second half
559,G-0559,WC-1958,1958 FIFA World Cup,M-1958-33,Sweden v West Germany,1958-06-24,T-71,Sweden,SWE,1,0,P-03611,Skoglund,Lennart,Sweden,32,first half
560,G-0560,WC-1958,1958 FIFA World Cup,M-1958-33,Sweden v West Germany,1958-06-24,T-71,Sweden,SWE,1,0,P-01255,Gren,Gunnar,Sweden,81,second half
561,G-0561,WC-1958,1958 FIFA World Cup,M-1958-33,Sweden v West Germany,1958-06-24,T-71,Sweden,SWE,1,0,P-06276,Hamrin,Kurt,Sweden,88,second half
562,G-0562,WC-1958,1958 FIFA World Cup,M-1958-33,Sweden v West Germany,1958-06-24,T-82,West Germany,DEU,0,1,P-09457,Schäfer,Hans,West Germany,24,first half
563,G-0563,WC-1958,1958 FIFA World Cup,M-1958-34,France v West Germany,1958-06-28,T-28,France,FRA,1,0,P-00643,Fontaine,Just,France,16,first half
564,G-0564,WC-1958,1958 FIFA World Cup,M-1958-34,France v West Germany,1958-06-28,T-28,France,FRA,1,0,P-00643,Fontaine,Just,France,36,first half
565,G-0565,WC-1958,1958 FIFA World Cup,M-1958-34,France v West Germany,1958-06-28,T-28,France,FRA,1,0,P-00643,Fontaine,Just,France,78,second half
566,G-0566,WC-1958,1958 FIFA World Cup,M-1958-34,France v West Germany,1958-06-28,T-28,France,FRA,1,0,P-00643,Fontaine,Just,France,89,second half
567,G-0567,WC-1958,1958 FIFA World Cup,M-1958-34,France v West Germany,1958-06-28,T-28,France,FRA,1,0,P-07100,Kopa,Raymond,France,27,first half
568,G-0568,WC-1958,1958 FIFA World Cup,M-1958-34,France v West Germany,1958-06-28,T-28,France,FRA,1,0,P-00529,Douis,Yvon,France,50,second half
569,G-0569,WC-1958,1958 FIFA World Cup,M-1958-34,France v West Germany,1958-06-28,T-82,West Germany,DEU,0,1,P-08089,Cieslarczyk,Hans,West Germany,18,first half
570,G-0570,WC-1958,1958 FIFA World Cup,M-1958-34,France v West Germany,1958-06-28,T-82,West Germany,DEU,0,1,P-08148,Rahn,Helmut,West Germany,52,second half
571,G-0571,WC-1958,1958 FIFA World Cup,M-1958-34,France v West Germany,1958-06-28,T-82,West Germany,DEU,0,1,P-09457,Schäfer,Hans,West Germany,84,second half
572,G-0572,WC-1958,1958 FIFA World Cup,M-1958-35,Brazil v Sweden,1958-06-29,T-09,Brazil,BRA,1,0,P-01219,Vavá,not applicable,Brazil,9,first half
573,G-0573,WC-1958,1958 FIFA World Cup,M-1958-35,Brazil v Sweden,1958-06-29,T-09,Brazil,BRA,1,0,P-01219,Vavá,not applicable,Brazil,32,first half
574,G-0574,WC-1958,1958 FIFA World Cup,M-1958-35,Brazil v Sweden,1958-06-29,T-09,Brazil,BRA,1,0,P-03795,Pelé,not applicable,Brazil,55,second half
575,G-0575,WC-1958,1958 FIFA World Cup,M-1958-35,Brazil v Sweden,1958-06-29,T-09,Brazil,BRA,1,0,P-03795,Pelé,not applicable,Brazil,90,second half
576,G-0576,WC-1958,1958 FIFA World Cup,M-1958-35,Brazil v Sweden,1958-06-29,T-09,Brazil,BRA,1,0,P-07205,Zagallo,Mário,Brazil,68,second half
577,G-0577,WC-1958,1958 FIFA World Cup,M-1958-35,Brazil v Sweden,1958-06-29,T-71,Sweden,SWE,0,1,P-04687,Liedholm,Nils,Sweden,4,first half
578,G-0578,WC-1958,1958 FIFA World Cup,M-1958-35,Brazil v Sweden,1958-06-29,T-71,Sweden,SWE,0,1,P-06078,Simonsson,Agne,Sweden,80,second half
579,G-0579,WC-1962,1962 FIFA World Cup,M-1962-01,Uruguay v Colombia,1962-05-30,T-80,Uruguay,URY,1,0,P-05958,Cubilla,Luis,Uruguay,56,second half
580,G-0580,WC-1962,1962 FIFA World Cup,M-1962-01,Uruguay v Colombia,1962-05-30,T-80,Uruguay,URY,1,0,P-07640,Sasía,José,Uruguay,75,second half
581,G-0581,WC-1962,1962 FIFA World Cup,M-1962-01,Uruguay v Colombia,1962-05-30,T-15,Colombia,COL,0,1,P-04171,Zuluaga,Francisco,Colombia,19,first half
582,G-0582,WC-1962,1962 FIFA World Cup,M-1962-02,Chile v Switzerland,1962-05-30,T-13,Chile,CHL,1,0,P-06737,Sánchez,Leonel,Chile,44,first half
583,G-0583,WC-1962,1962 FIFA World Cup,M-1962-02,Chile v Switzerland,1962-05-30,T-13,Chile,CHL,1,0,P-06737,Sánchez,Leonel,Chile,55,second half
584,G-0584,WC-1962,1962 FIFA World Cup,M-1962-02,Chile v Switzerland,1962-05-30,T-13,Chile,CHL,1,0,P-05167,Ramírez,Jaime,Chile,51,second half
585,G-0585,WC-1962,1962 FIFA World Cup,M-1962-02,Chile v Switzerland,1962-05-30,T-72,Switzerland,CHE,0,1,P-03394,Wüthrich,Rolf,Switzerland,6,first half
586,G-0586,WC-1962,1962 FIFA World Cup,M-1962-03,Brazil v Mexico,1962-05-30,T-09,Brazil,BRA,1,0,P-07205,Zagallo,Mário,Brazil,56,second half
587,G-0587,WC-1962,1962 FIFA World Cup,M-1962-03,Brazil v Mexico,1962-05-30,T-09,Brazil,BRA,1,0,P-03795,Pelé,not applicable,Brazil,73,second half
588,G-0588,WC-1962,1962 FIFA World Cup,M-1962-04,Argentina v Bulgaria,1962-05-30,T-03,Argentina,ARG,1,0,P-01171,Facundo,Héctor,Argentina,4,first half
589,G-0589,WC-1962,1962 FIFA World Cup,M-1962-05,Soviet Union v Yugoslavia,1962-05-31,T-69,Soviet Union,SUN,1,0,P-03508,Ivanov,Valentin,Soviet Union,51,second half
590,G-0590,WC-1962,1962 FIFA World Cup,M-1962-05,Soviet Union v Yugoslavia,1962-05-31,T-69,Soviet Union,SUN,1,0,P-07969,Ponedelnik,Viktor,Soviet Union,83,second half
591,G-0591,WC-1962,1962 FIFA World Cup,M-1962-07,Czechoslovakia v Spain,1962-05-31,T-20,Czechoslovakia,CSK,1,0,P-09744,Štibrányi,Jozef,Czechoslovakia,80,second half
592,G-0592,WC-1962,1962 FIFA World Cup,M-1962-08,Hungary v England,1962-05-31,T-34,Hungary,HUN,1,0,P-03393,Tichy,Lajos,Hungary,17,first half
593,G-0593,WC-1962,1962 FIFA World Cup,M-1962-08,Hungary v England,1962-05-31,T-34,Hungary,HUN,1,0,P-05509,Albert,Flórián,Hungary,71,second half
594,G-0594,WC-1962,1962 FIFA World Cup,M-1962-08,Hungary v England,1962-05-31,T-27,England,ENG,0,1,P-07658,Flowers,Ron,England,60,second half
595,G-0595,WC-1962,1962 FIFA World Cup,M-1962-09,Yugoslavia v Uruguay,1962-06-02,T-83,Yugoslavia,YUG,1,0,P-02360,Skoblar,Josip,Yugoslavia,25,first half
596,G-0596,WC-1962,1962 FIFA World Cup,M-1962-09,Yugoslavia v Uruguay,1962-06-02,T-83,Yugoslavia,YUG,1,0,P-01407,Galić,Milan,Yugoslavia,29,first half
597,G-0597,WC-1962,1962 FIFA World Cup,M-1962-09,Yugoslavia v Uruguay,1962-06-02,T-83,Yugoslavia,YUG,1,0,P-00009,Jerković,Dražan,Yugoslavia,49,second half
598,G-0598,WC-1962,1962 FIFA World Cup,M-1962-09,Yugoslavia v Uruguay,1962-06-02,T-80,Uruguay,URY,0,1,P-09550,Cabrera,Ángel,Uruguay,19,first half
